entry_time,exit_time,direction,entry,sl,tp,exit_price,outcome,profit,pattern,reason
2026-03-03 10:00:00,2026-03-03 18:00:00,SELL,5327.74,5418.37,5055.86,5055.86,TP,271.68,S433 AI Gold Star 123 (Coppock),
2026-03-05 06:00:00,2026-03-05 22:00:00,BUY,5180.23,5052.1,5564.63,5052.1,SL,-128.33,S433 AI Gold Star 123 (Coppock),
2026-03-09 02:00:00,2026-03-09 14:00:00,SELL,5075.44,5168.4,4796.57,5088.0,FLIP,-12.76,S433 AI Gold Star 123 (Coppock),
2026-03-09 14:00:00,2026-03-11 18:00:00,BUY,5088.0,4989.03,5384.92,5166.39,FLIP,78.19,S433 AI Gold Star 123 (Coppock),
2026-03-11 18:00:00,2026-03-16 22:00:00,SELL,5166.39,5233.71,4964.42,5013.28,FLIP,152.91,S433 AI Gold Star 123 (Coppock),
2026-03-16 22:00:00,2026-03-18 14:00:00,BUY,5013.28,4939.11,5235.78,4930.17,FLIP,-83.31,S433 AI Gold Star 123 (Coppock),
2026-03-18 14:00:00,2026-03-19 10:00:00,SELL,4930.17,4990.14,4750.26,4750.26,TP,179.71,S433 AI Gold Star 123 (Coppock),
2026-03-20 10:00:00,2026-03-20 18:00:00,BUY,4706.29,4595.55,5038.5,4553.42,FLIP,-153.07,S433 AI Gold Star 123 (Coppock),
2026-03-20 18:00:00,2026-03-23 02:00:00,SELL,4553.42,4684.34,4160.66,4464.69,FLIP,88.53,S433 AI Gold Star 123 (Coppock),
2026-03-23 02:00:00,2026-03-23 06:00:00,BUY,4464.69,4332.7,4860.65,4352.96,FLIP,-111.93,S433 AI Gold Star 123 (Coppock),
2026-03-23 06:00:00,2026-03-23 14:00:00,SELL,4352.96,4496.59,3922.08,4378.9,FLIP,-26.14,S433 AI Gold Star 123 (Coppock),
2026-03-23 14:00:00,2026-03-26 10:00:00,BUY,4378.9,4194.37,4932.5,4452.71,FLIP,73.61,S433 AI Gold Star 123 (Coppock),
2026-03-26 10:00:00,2026-03-27 18:00:00,SELL,4452.71,4573.49,4090.37,4523.74,FLIP,-71.23,S433 AI Gold Star 123 (Coppock),
2026-03-27 18:00:00,2026-03-28 02:00:00,BUY,4523.74,4419.78,4835.62,4494.48,FLIP,-29.46,S433 AI Gold Star 123 (Coppock),
2026-03-28 02:00:00,2026-03-30 02:00:00,SELL,4494.48,4593.85,4196.38,4484.52,FLIP,9.76,S433 AI Gold Star 123 (Coppock),
2026-03-30 02:00:00,2026-03-31 14:00:00,BUY,4484.52,4390.36,4767.0,4547.0,FLIP,62.28,S433 AI Gold Star 123 (Coppock),
2026-03-31 14:00:00,2026-03-31 18:00:00,SELL,4547.0,4637.82,4274.53,4599.23,FLIP,-52.43,S433 AI Gold Star 123 (Coppock),
2026-03-31 18:00:00,2026-04-02 06:00:00,BUY,4599.23,4503.84,4885.41,4687.01,FLIP,87.58,S433 AI Gold Star 123 (Coppock),
2026-04-02 06:00:00,2026-04-07 10:00:00,SELL,4687.01,4781.46,4403.67,4653.45,FLIP,33.36,S433 AI Gold Star 123 (Coppock),
2026-04-07 10:00:00,2026-04-08 22:00:00,BUY,4653.45,4565.8,4916.4,4705.34,FLIP,51.69,S433 AI Gold Star 123 (Coppock),
2026-04-08 22:00:00,2026-04-09 14:00:00,SELL,4705.34,4795.03,4436.27,4741.19,FLIP,-36.05,S433 AI Gold Star 123 (Coppock),
