label,days,date,total,base_s87,overlay,weight
S100_BASELINE,90,2026-03-17,-987.1136,-987.1136,0.0,0.0
S100_BASELINE,120,2026-03-17,-999.9079,-999.9079,0.0,0.0
S100_BASELINE,150,2026-03-09,-986.2586,-986.2586,0.0,0.0
S100_BASELINE,180,2026-04-22,-999.9062,-999.9062,0.0,0.0
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom14_hbefore15x23.75,90,2026-03-17,-987.1136,-987.1136,0.0,23.75
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom14_hbefore15x23.75,120,2026-03-17,-999.9079,-999.9079,0.0,23.75
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom14_hbefore15x23.75,150,2026-03-09,-986.2586,-986.2586,0.0,23.75
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom14_hbefore15x23.75,180,2026-01-16,-999.9999,-883.8624,-116.1375,23.75
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom14_hbefore15x23.749,90,2026-03-17,-987.1136,-987.1136,0.0,23.749
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom14_hbefore15x23.749,120,2026-03-17,-999.9079,-999.9079,0.0,23.749
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom14_hbefore15x23.749,150,2026-03-09,-986.2586,-986.2586,0.0,23.749
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom14_hbefore15x23.749,180,2026-01-16,-999.995,-883.8624,-116.1326,23.749
