label,days,date,total,base_s87,overlay,weight
INV_S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_swing_rr_sl0.2_rr1x0,150,2025-12-18,-998.7615,-998.7615,0.0,0.0
INV_S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_swing_rr_sl0.2_rr1x0,180,2025-10-14,-999.9079,-999.9079,-0.0,0.0
S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_swing_rr_sl0.2_rr1.3x0,90,2026-05-07,-999.9023,-999.9023,0.0,0.0
S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_swing_rr_sl0.2_rr1.3x0,120,2026-03-09,-984.3029,-984.3029,0.0,0.0
S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_swing_rr_sl0.2_rr1.3x0,150,2025-12-18,-998.7615,-998.7615,-0.0,0.0
S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_swing_rr_sl0.2_rr1.3x0,180,2025-10-14,-999.9079,-999.9079,0.0,0.0
INV_S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_swing_rr_sl0.2_rr1.3x0,90,2026-05-07,-999.9023,-999.9023,0.0,0.0
INV_S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_swing_rr_sl0.2_rr1.3x0,120,2026-03-09,-984.3029,-984.3029,0.0,0.0
INV_S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_swing_rr_sl0.2_rr1.3x0,150,2025-12-18,-998.7615,-998.7615,0.0,0.0
INV_S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_swing_rr_sl0.2_rr1.3x0,180,2025-10-14,-999.9079,-999.9079,-0.0,0.0
S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_swing_old_sl0.35_rr1x0,90,2026-05-07,-999.9023,-999.9023,-0.0,0.0
S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_swing_old_sl0.35_rr1x0,120,2026-03-09,-984.3029,-984.3029,0.0,0.0
S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_swing_old_sl0.35_rr1x0,150,2025-12-18,-998.7615,-998.7615,0.0,0.0
S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_swing_old_sl0.35_rr1x0,180,2025-10-14,-999.9079,-999.9079,0.0,0.0
INV_S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_swing_old_sl0.35_rr1x0,90,2026-05-07,-999.9023,-999.9023,0.0,0.0
INV_S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_swing_old_sl0.35_rr1x0,120,2026-03-09,-984.3029,-984.3029,0.0,0.0
INV_S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_swing_old_sl0.35_rr1x0,150,2025-12-18,-998.7615,-998.7615,-0.0,0.0
INV_S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_swing_old_sl0.35_rr1x0,180,2025-10-14,-999.9079,-999.9079,-0.0,0.0
S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_swing_old_sl0.35_rr1.3x0,90,2026-05-07,-999.9023,-999.9023,-0.0,0.0
S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_swing_old_sl0.35_rr1.3x0,120,2026-03-09,-984.3029,-984.3029,0.0,0.0
S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_swing_old_sl0.35_rr1.3x0,150,2025-12-18,-998.7615,-998.7615,0.0,0.0
S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_swing_old_sl0.35_rr1.3x0,180,2025-10-14,-999.9079,-999.9079,0.0,0.0
INV_S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_swing_old_sl0.35_rr1.3x0,90,2026-05-07,-999.9023,-999.9023,0.0,0.0
INV_S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_swing_old_sl0.35_rr1.3x0,120,2026-03-09,-984.3029,-984.3029,0.0,0.0
INV_S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_swing_old_sl0.35_rr1.3x0,150,2025-12-18,-998.7615,-998.7615,-0.0,0.0
INV_S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_swing_old_sl0.35_rr1.3x0,180,2025-10-14,-999.9079,-999.9079,-0.0,0.0
S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_swing_rr_sl0.35_rr1x0,90,2026-05-07,-999.9023,-999.9023,0.0,0.0
S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_swing_rr_sl0.35_rr1x0,120,2026-03-09,-984.3029,-984.3029,0.0,0.0
S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_swing_rr_sl0.35_rr1x0,150,2025-12-18,-998.7615,-998.7615,-0.0,0.0
S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_swing_rr_sl0.35_rr1x0,180,2025-10-14,-999.9079,-999.9079,0.0,0.0
INV_S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_swing_rr_sl0.35_rr1x0,90,2026-05-07,-999.9023,-999.9023,0.0,0.0
INV_S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_swing_rr_sl0.35_rr1x0,120,2026-03-09,-984.3029,-984.3029,0.0,0.0
INV_S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_swing_rr_sl0.35_rr1x0,150,2025-12-18,-998.7615,-998.7615,0.0,0.0
INV_S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_swing_rr_sl0.35_rr1x0,180,2025-10-14,-999.9079,-999.9079,-0.0,0.0
S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_swing_rr_sl0.35_rr1.3x0,90,2026-05-07,-999.9023,-999.9023,0.0,0.0
S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_swing_rr_sl0.35_rr1.3x0,120,2026-03-09,-984.3029,-984.3029,0.0,0.0
S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_swing_rr_sl0.35_rr1.3x0,150,2025-12-18,-998.7615,-998.7615,-0.0,0.0
S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_swing_rr_sl0.35_rr1.3x0,180,2025-10-14,-999.9079,-999.9079,0.0,0.0
INV_S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_swing_rr_sl0.35_rr1.3x0,90,2026-05-07,-999.9023,-999.9023,0.0,0.0
INV_S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_swing_rr_sl0.35_rr1.3x0,120,2026-03-09,-984.3029,-984.3029,0.0,0.0
INV_S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_swing_rr_sl0.35_rr1.3x0,150,2025-12-18,-998.7615,-998.7615,0.0,0.0
INV_S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_swing_rr_sl0.35_rr1.3x0,180,2025-10-14,-999.9079,-999.9079,-0.0,0.0
S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_zone_old_sl0.2_rr1x0,90,2026-05-07,-999.9023,-999.9023,0.0,0.0
S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_zone_old_sl0.2_rr1x0,120,2026-03-09,-984.3029,-984.3029,-0.0,0.0
S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_zone_old_sl0.2_rr1x0,150,2025-12-18,-998.7615,-998.7615,0.0,0.0
S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_zone_old_sl0.2_rr1x0,180,2025-10-14,-999.9079,-999.9079,0.0,0.0
INV_S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_zone_old_sl0.2_rr1x0,90,2026-05-07,-999.9023,-999.9023,-0.0,0.0
INV_S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_zone_old_sl0.2_rr1x0,120,2026-03-09,-984.3029,-984.3029,0.0,0.0
INV_S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_zone_old_sl0.2_rr1x0,150,2025-12-18,-998.7615,-998.7615,0.0,0.0
INV_S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_zone_old_sl0.2_rr1x0,180,2025-10-14,-999.9079,-999.9079,-0.0,0.0
S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_zone_old_sl0.2_rr1.3x0,90,2026-05-07,-999.9023,-999.9023,-0.0,0.0
S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_zone_old_sl0.2_rr1.3x0,120,2026-03-09,-984.3029,-984.3029,-0.0,0.0
S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_zone_old_sl0.2_rr1.3x0,150,2025-12-18,-998.7615,-998.7615,0.0,0.0
S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_zone_old_sl0.2_rr1.3x0,180,2025-10-14,-999.9079,-999.9079,0.0,0.0
INV_S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_zone_old_sl0.2_rr1.3x0,90,2026-05-07,-999.9023,-999.9023,-0.0,0.0
INV_S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_zone_old_sl0.2_rr1.3x0,120,2026-03-09,-984.3029,-984.3029,0.0,0.0
INV_S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_zone_old_sl0.2_rr1.3x0,150,2025-12-18,-998.7615,-998.7615,-0.0,0.0
INV_S86RUN_M15_lb48_imp1.6_zt0.06_body0.08_ratio0.2_tr1_tl12_tm0.6_zone_old_sl0.2_rr1.3x0,180,2025-10-14,-999.9079,-999.9079,-0.0,0.0
