label,days,date,total,base_s87,overlay,weight
S100_BASELINE,90,2026-03-17,-987.1136,-987.1136,0.0,0.0
S100_BASELINE,120,2026-03-17,-999.9079,-999.9079,0.0,0.0
S100_BASELINE,150,2026-03-09,-986.2586,-986.2586,0.0,0.0
S100_BASELINE,180,2026-04-22,-999.9062,-999.9062,0.0,0.0
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom14_hbefore15x23.7,90,2026-03-17,-987.1136,-987.1136,0.0,23.7
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom14_hbefore15x23.7,120,2026-03-17,-999.9079,-999.9079,0.0,23.7
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom14_hbefore15x23.7,150,2026-03-09,-986.2586,-986.2586,0.0,23.7
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom14_hbefore15x23.7,180,2026-04-22,-999.9062,-999.9062,0.0,23.7
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom14_hbefore15x23.6,90,2026-03-17,-987.1136,-987.1136,0.0,23.6
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom14_hbefore15x23.6,120,2026-03-17,-999.9079,-999.9079,0.0,23.6
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom14_hbefore15x23.6,150,2026-03-09,-986.2586,-986.2586,0.0,23.6
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frdmin1.3_rd2_hfrom14_hbefore15x23.6,180,2026-04-22,-999.9062,-999.9062,0.0,23.6
