label,days,date,total,base_s87,overlay,weight
S92_BASELINE,90,2026-03-09,-978.3384,-978.3384,0.0,0.0
S92_BASELINE,120,2026-03-09,-976.2286,-976.2286,0.0,0.0
S92_BASELINE,150,2025-12-18,-999.9095,-999.9095,0.0,0.0
S92_BASELINE,180,2025-10-14,-997.1071,-997.1071,0.0,0.0
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2_hbefore9x9.499,90,2026-03-09,-978.3384,-978.3384,0.0,9.499
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2_hbefore9x9.499,120,2026-03-09,-976.2286,-976.2286,0.0,9.499
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2_hbefore9x9.499,150,2025-12-03,-999.9988,-953.5487,-46.4501,9.499
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2_hbefore9x9.499,180,2025-10-14,-997.1071,-997.1071,0.0,9.499
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2_hbefore9x9.498,90,2026-03-09,-978.3384,-978.3384,0.0,9.498
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2_hbefore9x9.498,120,2026-03-09,-976.2286,-976.2286,0.0,9.498
INV_S84_M15_lb48_rw0.25_wb0.8_eat0.06_fail0.03_op1_mb0.06_mr0.35_rr_follow_sl0.2_rr0.9_Frd2_hbefore9x9.498,150,2025-12-03,-999.9939,-953.5487,-46.4452,9.498
