weight,valid,avg_day,min_day,worst_day,streak
1.0,True,2211.0077,2211.0077,-1000.0,3
1.001,True,2211.0078,2211.0078,-1000.0,3
1.002,True,2211.0078,2211.0078,-1000.0,3
1.003,True,2211.0078,2211.0078,-1000.0,3
1.004,True,2211.0078,2211.0078,-1000.0,3
1.005,True,2211.0078,2211.0078,-1000.0,3
1.006,True,2211.0078,2211.0078,-1000.0,3
1.007,True,2211.0078,2211.0078,-1000.0,3
1.008,True,2211.0078,2211.0078,-1000.0,3
1.009,True,2211.0078,2211.0078,-1000.0,3
1.01,True,2211.0078,2211.0078,-1000.0,3
1.011,True,2211.0078,2211.0078,-1000.0,3
1.012,True,2211.0078,2211.0078,-1000.0,3
1.013,True,2211.0078,2211.0078,-1000.0,3
1.014,True,2211.0079,2211.0079,-1000.0,3
1.015,True,2211.0079,2211.0079,-1000.0,3
1.016,True,2211.0079,2211.0079,-1000.0,3
1.017,True,2211.0079,2211.0079,-1000.0,3
1.018,True,2211.0079,2211.0079,-1000.0,3
1.019,True,2211.0079,2211.0079,-1000.0,3
1.02,True,2211.0079,2211.0079,-1000.0,3
1.021,True,2211.0079,2211.0079,-1000.0,3
1.022,True,2211.0079,2211.0079,-1000.0,3
1.023,True,2211.0079,2211.0079,-1000.0,3
1.024,True,2211.0079,2211.0079,-1000.0,3
1.025,True,2211.0079,2211.0079,-1000.0,3
1.026,True,2211.0079,2211.0079,-1000.0,3
1.027,True,2211.008,2211.008,-1000.0,3
1.028,True,2211.008,2211.008,-1000.0,3
1.029,True,2211.008,2211.008,-1000.0,3
1.03,True,2211.008,2211.008,-1000.0,3
1.031,True,2211.008,2211.008,-1000.0,3
1.032,True,2211.008,2211.008,-1000.0,3
1.033,True,2211.008,2211.008,-1000.0,3
1.034,True,2211.008,2211.008,-1000.0,3
1.035,True,2211.008,2211.008,-1000.0,3
1.036,True,2211.008,2211.008,-1000.0,3
1.037,True,2211.008,2211.008,-1000.0,3
1.038,True,2211.008,2211.008,-1000.0,3
1.039,True,2211.0081,2211.0081,-1000.0,3
1.04,True,2211.0081,2211.0081,-1000.0,3
1.041,True,2211.0081,2211.0081,-1000.0,3
1.042,True,2211.0081,2211.0081,-1000.0,3
1.043,True,2211.0081,2211.0081,-1000.0,3
1.044,True,2211.0081,2211.0081,-1000.0,3
1.045,True,2211.0081,2211.0081,-1000.0,3
1.046,True,2211.0081,2211.0081,-1000.0,3
1.047,True,2211.0081,2211.0081,-1000.0,3
1.048,True,2211.0081,2211.0081,-1000.0,3
1.049,True,2211.0081,2211.0081,-1000.0,3
1.05,True,2211.0081,2211.0081,-1000.0,3
1.051,True,2211.0081,2211.0081,-1000.0,3
1.052,True,2211.0082,2211.0082,-1000.0,3
1.053,True,2211.0082,2211.0082,-1000.0,3
1.054,True,2211.0082,2211.0082,-1000.0,3
1.055,True,2211.0082,2211.0082,-1000.0,3
1.056,True,2211.0082,2211.0082,-1000.0,3
1.057,True,2211.0082,2211.0082,-1000.0,3
1.058,True,2211.0082,2211.0082,-1000.0,3
1.059,True,2211.0082,2211.0082,-1000.0,3
1.06,True,2211.0082,2211.0082,-1000.0,3
1.061,True,2211.0082,2211.0082,-1000.0,3
1.062,True,2211.0082,2211.0082,-1000.0,3
1.063,True,2211.0082,2211.0082,-1000.0,3
1.064,True,2211.0082,2211.0082,-1000.0,3
1.065,True,2211.0083,2211.0083,-1000.0,3
1.066,True,2211.0083,2211.0083,-1000.0,3
1.067,True,2211.0083,2211.0083,-1000.0,3
1.068,True,2211.0083,2211.0083,-1000.0,3
1.069,True,2211.0083,2211.0083,-1000.0,3
1.07,True,2211.0083,2211.0083,-1000.0,3
1.071,True,2211.0083,2211.0083,-1000.0,3
1.072,True,2211.0083,2211.0083,-1000.0,3
1.073,True,2211.0083,2211.0083,-1000.0,3
1.074,True,2211.0083,2211.0083,-1000.0,3
1.075,True,2211.0083,2211.0083,-1000.0,3
1.076,True,2211.0083,2211.0083,-1000.0,3
1.077,True,2211.0084,2211.0084,-1000.0,3
1.078,True,2211.0084,2211.0084,-1000.0,3
1.079,True,2211.0084,2211.0084,-1000.0,3
1.08,True,2211.0084,2211.0084,-1000.0,3
1.081,True,2211.0084,2211.0084,-1000.0,3
1.082,True,2211.0084,2211.0084,-1000.0,3
1.083,True,2211.0084,2211.0084,-1000.0,3
1.084,True,2211.0084,2211.0084,-1000.0,3
1.085,True,2211.0084,2211.0084,-1000.0,3
1.086,True,2211.0084,2211.0084,-1000.0,3
1.087,True,2211.0084,2211.0084,-1000.0,3
1.088,True,2211.0084,2211.0084,-1000.0,3
1.089,True,2211.0084,2211.0084,-1000.0,3
1.09,True,2211.0085,2211.0085,-1000.0,3
1.091,True,2211.0085,2211.0085,-1000.0,3
1.092,True,2211.0085,2211.0085,-1000.0,3
1.093,True,2211.0085,2211.0085,-1000.0,3
1.094,True,2211.0085,2211.0085,-1000.0,3
1.095,True,2211.0085,2211.0085,-1000.0,3
1.096,True,2211.0085,2211.0085,-1000.0,3
1.097,True,2211.0085,2211.0085,-1000.0,3
1.098,True,2211.0085,2211.0085,-1000.0,3
1.099,True,2211.0085,2211.0085,-1000.0,3
1.1,True,2211.0085,2211.0085,-1000.0,3
1.101,True,2211.0085,2211.0085,-1000.0,3
1.102,True,2211.0085,2211.0085,-1000.0,3
1.103,True,2211.0086,2211.0086,-1000.0,3
1.104,True,2211.0086,2211.0086,-1000.0,3
1.105,True,2211.0086,2211.0086,-1000.0,3
1.106,True,2211.0086,2211.0086,-1000.0,3
1.107,True,2211.0086,2211.0086,-1000.0,3
1.108,True,2211.0086,2211.0086,-1000.0,3
1.109,True,2211.0086,2211.0086,-1000.0,3
1.11,True,2211.0086,2211.0086,-1000.0,3
1.111,True,2211.0086,2211.0086,-1000.0,3
1.112,True,2211.0086,2211.0086,-1000.0,3
1.113,True,2211.0086,2211.0086,-1000.0,3
1.114,True,2211.0086,2211.0086,-1000.0,3
1.115,True,2211.0087,2211.0087,-1000.0,3
1.116,True,2211.0087,2211.0087,-1000.0,3
1.117,True,2211.0087,2211.0087,-1000.0,3
1.118,True,2211.0087,2211.0087,-1000.0,3
1.119,True,2211.0087,2211.0087,-1000.0,3
1.12,True,2211.0087,2211.0087,-1000.0,3
1.121,True,2211.0087,2211.0087,-1000.0,3
1.122,True,2211.0087,2211.0087,-1000.0,3
1.123,True,2211.0087,2211.0087,-1000.0,3
1.124,True,2211.0087,2211.0087,-1000.0,3
1.125,True,2211.0087,2211.0087,-1000.0,3
1.126,True,2211.0087,2211.0087,-1000.0,3
1.127,True,2211.0087,2211.0087,-1000.0,3
1.128,True,2211.0088,2211.0088,-1000.0,3
1.129,True,2211.0088,2211.0088,-1000.0,3
1.13,True,2211.0088,2211.0088,-1000.0,3
1.131,True,2211.0088,2211.0088,-1000.0,3
1.132,True,2211.0088,2211.0088,-1000.0,3
1.133,True,2211.0088,2211.0088,-1000.0,3
1.134,True,2211.0088,2211.0088,-1000.0,3
1.135,True,2211.0088,2211.0088,-1000.0,3
1.136,True,2211.0088,2211.0088,-1000.0,3
1.137,True,2211.0088,2211.0088,-1000.0,3
1.138,True,2211.0088,2211.0088,-1000.0,3
1.139,True,2211.0088,2211.0088,-1000.0,3
1.14,True,2211.0088,2211.0088,-1000.0,3
1.141,True,2211.0089,2211.0089,-1000.0,3
1.142,True,2211.0089,2211.0089,-1000.0,3
1.143,True,2211.0089,2211.0089,-1000.0,3
1.144,True,2211.0089,2211.0089,-1000.0,3
1.145,True,2211.0089,2211.0089,-1000.0,3
1.146,True,2211.0089,2211.0089,-1000.0,3
